T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     267.142                 92.010                
200     240.381                 91.647                
250     237.784                 91.373                
298.15  237.207                 91.086                
300     237.208                 91.074                
350     237.639                 90.757                
400     238.605                 90.426                
450     239.860                 90.081                
500     241.270                 89.724                
600     244.279                 88.978                
700     247.314                 88.184                
800     250.257                 87.344                
900     253.067                 86.455                
1000    255.733                 85.512                
1100    258.258                 84.500                
1200    260.647                 83.401                
1300    262.912                 82.171                
1400    265.061                 67.656                
1500    267.105                 66.274                
1600    269.052                 64.893                
1700    270.909                 63.514                
1800    272.685                 62.136                
1900    274.386                 60.759                
2000    276.017                 59.382                
2100    277.585                 58.005                
2200    279.092                 56.627                
2300    280.545                 55.247                
2400    281.946                 53.866                
2500    283.299                 52.481                
2600    284.608                 51.093                
2700    285.874                 49.700                
2800    287.101                 48.303                
2900    288.292                 -253.302              
3000    289.447                 -253.914              
3100    290.570                 -254.581              
3200    291.661                 -255.304              
3300    292.723                 -256.081              
3400    293.758                 -256.913              
3500    294.766                 -257.798              
3600    295.749                 -258.734              
3700    296.708                 -259.719              
3800    297.645                 -260.750              
3900    298.560                 -261.825              
4000    299.455                 -262.939              
4100    300.329                 -264.089              
4200    301.185                 -265.272              
4300    302.023                 -266.484              
4400    302.844                 -267.721              
4500    303.648                 -268.980              
4600    304.436                 -270.256              
4700    305.209                 -271.547              
4800    305.968                 -272.850              
4900    306.712                 -274.160              
5000    307.443                 -275.476              
5100    308.160                 -276.795              
5200    308.865                 -278.114              
5300    309.558                 -279.431              
5400    310.239                 -280.744              
5500    310.909                 -282.053              
5600    311.568                 -283.354              
5700    312.216                 -284.647              
5800    312.855                 -285.932              
5900    313.483                 -287.208              
6000    314.101                 -288.473              
