T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  211.505                 -1393.668             
300     211.508                 -1393.685             
400     216.872                 -1401.191             
500     227.505                 -1402.022             
600     239.966                 -1401.359             
700     252.992                 -1399.257             
800     266.094                 -1395.792             
900     279.044                 -1444.679             
1000    291.647                 -1439.338             
1100    303.793                 -1592.120             
1200    315.443                 -1585.116             
1300    326.594                 -1578.196             
1400    337.260                 1571.353              
1500    347.464                 -1564.582             
1600    357.232                 -1557.880             
1700    366.592                 -1551.245             
1800    375.571                 -1544.678             
1900    384.195                 -1538.178             
2000    392.486                 -1531.747             
2100    400.467                 -1525.387             
2200    408.159                 -1519.101             
2300    415.581                 -1512.892             
2400    422.749                 -1506.763             
2500    429.680                 -1500.719             
2600    436.387                 -1494.762             
2700    442.885                 -1488.898             
2800    449.185                 -1483.129             
2900    455.299                 -1477.463             
3000    461.237                 -1471.903             
