T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.669                 -585.884              
300     183.671                 -585.893              
400     186.736                 -602.695              
500     192.590                 -646.655              
600     199.227                 -646.778              
700     205.964                 -645.910              
800     212.777                 -642.719              
900     219.649                 -639.119              
1000    226.405                 635.530               
1100    232.960                 -640.325              
1200    239.281                 -637.003              
1300    245.354                 -633.605              
1400    251.180                 -630.159              
1500    256.768                 -626.698              
1600    262.129                 -623.251              
1700    267.275                 -619.848              
1800    272.218                 -616.516              
1900    276.972                 -613.281              
2000    281.547                 -610.164              
2100    285.956                 -607.184              
2200    290.208                 -743.879              
2300    294.315                 -740.384              
2400    298.283                 -737.157              
2500    302.123                 -734.189              
2600    305.841                 -731.462              
2700    309.445                 -728.956              
2800    312.940                 -726.644              
