T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     321.628                 78.795                
200     289.376                 77.646                
250     286.210                 77.071                
298.15  285.499                 76.567                
300     285.500                 76.549                
350     286.042                 76.091                
400     287.267                 75.691                
450     288.882                 75.335                
500     290.718                 75.011                
600     294.698                 74.415                
700     298.785                 73.842                
800     302.807                 73.256                
900     306.693                 72.641                
1000    310.415                 71.986                
1100    313.967                 71.285                
1200    317.353                 70.536                
1300    320.579                 69.735                
1400    323.656                 68.880                
1500    326.593                 67.970                
1600    329.401                 67.001                
1700    332.089                 65.974                
1800    334.666                 64.886                
1900    337.139                 63.735                
2000    339.516                 62.520                
2100    341.804                 61.240                
2200    344.008                 59.894                
2300    346.135                 58.481                
2400    348.189                 57.001                
2500    350.175                 55.452                
2600    352.097                 53.839                
2700    353.959                 52.134                
2800    355.765                 50.303                
2900    357.517                 48.306                
3000    359.219                 46.118                
3100    360.874                 43.696                
3200    362.483                 41.008                
3300    364.050                 38.031                
3400    365.577                 34.731                
3500    367.065                 31.042                
3600    368.516                 26.871                
3700    369.933                 -12.647               
3800    371.316                 -14.494               
3900    372.668                 -16.350               
4000    373.989                 -18.214               
4100    375.282                 -20.086               
4200    376.547                 -21.963               
4300    377.785                 -23.847               
4400    378.998                 -25.735               
4500    380.187                 -27.628               
4600    381.353                 -29.524               
4700    382.496                 -31.423               
4800    383.617                 -33.325               
4900    384.718                 -35.230               
5000    385.799                 -37.136               
5100    386.860                 -39.045               
5200    387.904                 -40.956               
5300    388.929                 -42.868               
5400    389.937                 -44.783               
5500    390.929                 -46.700               
5600    391.904                 -48.620               
5700    392.865                 -50.543               
5800    393.810                 -52.470               
5900    394.741                 -54.401               
6000    395.657                 -56.337               
