T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     183.578                 -1275.048             
200     119.270                 -1281.203             
298.15  110.544                 -1284.375             
300     110.546                 -1284.411             
400     115.089                 1285.789              
500     124.668                 -1283.719             
600     136.631                 -1278.830             
700     149.880                 -1271.116             
800     163.885                 -1260.559             
900     178.363                 -1247.143             
1000    193.149                 -1230.854             
