T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     267.528                 194.182               
200     243.870                 193.393               
250     241.615                 192.921               
298.15  241.116                 192.464               
300     241.116                 192.447               
350     241.492                 191.986               
400     242.336                 191.541               
450     243.439                 191.108               
500     244.687                 190.683               
600     247.375                 189.839               
700     250.118                 188.999               
800     252.808                 188.171               
900     255.403                 187.363               
1000    257.890                 186.575               
1100    260.266                 185.799               
1200    262.536                 185.027               
1300    264.706                 184.256               
1400    266.781                 183.492               
1500    268.770                 182.742               
1600    270.677                 182.007               
1700    272.509                 181.279               
1800    274.272                 180.539               
1900    275.969                 179.770               
2000    277.606                 178.971               
2100    279.187                 178.142               
2200    280.716                 177.286               
2300    282.196                 176.402               
2400    283.631                 175.487               
2500    285.023                 174.539               
2600    286.376                 173.551               
2700    287.692                 172.514               
2800    288.974                 171.417               
2900    290.223                 170.249               
3000    291.441                 168.993               
3100    292.631                 167.630               
3200    293.794                 166.142               
3300    294.931                 128.049               
3400    296.044                 126.662               
3500    297.134                 125.316               
3600    298.202                 124.010               
3700    299.250                 122.741               
3800    300.278                 121.509               
3900    301.288                 120.309               
4000    302.279                 119.141               
4100    303.253                 118.002               
4200    304.210                 116.889               
4300    305.152                 115.799               
4400    306.078                 114.730               
4500    306.990                 113.679               
4600    307.887                 112.644               
4700    308.770                 111.621               
4800    309.640                 110.608               
4900    310.497                 109.603               
5000    311.341                 108.603               
5100    312.173                 107.606               
5200    312.993                 106.610               
5300    313.802                 105.612               
5400    314.599                 104.610               
5500    315.385                 103.602               
5600    316.161                 102.586               
5700    316.926                 101.561               
5800    317.681                 -638.230              
5900    318.426                 -639.492              
6000    319.161                 -640.813              
