T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  284.512                 -3326.280             
300     284.516                 -3326.250             
400     293.500                 -3331.598             
500     311.022                 -3328.814             
600     331.248                 -3324.948             
700     352.082                 -3320.120             
800     372.702                 -3314.390             
900     392.772                 -3307.984             
1000    412.151                 -3311.793             
1100    430.786                 -3541.341             
1200    448.676                 -3530.603             
1300    465.842                 -3519.481             
1400    482.318                 -3508.049             
1500    498.139                 -3496.374             
1600    513.345                 -3484.506             
1700    527.971                 -3472.470             
1800    542.053                 -3460.298             
1900    555.627                 -3448.026             
2000    568.722                 -3435.694             
