T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  80.846                  -517.292              
300     80.847                  -517.285              
400     82.671                  -516.792              
500     86.205                  -516.193              
600     90.254                  -515.571              
700     94.389                  -514.965              
800     98.444                  -514.394              
900     102.353                 -514.494              
1000    106.096                 -513.693              
1100    109.668                 -520.737              
1200    113.076                 -520.731              
1300    116.330                 -520.668              
1400    119.440                 -520.547              
1500    122.417                 -520.368              
1600    125.271                 -520.132              
1700    128.012                 -656.753              
1800    130.648                 -654.543              
1900    133.188                 -652.282              
2000    135.639                 -649.973              
2100    138.011                 -647.283              
2200    140.312                 -644.621              
2300    142.545                 -641.992              
2400    144.714                 -639.404              
2500    146.821                 -636.862              
2600    148.869                 -634.376              
2700    150.860                 -631.953              
2800    152.798                 -629.604              
2900    154.685                 -627.337              
3000    156.522                 625.163               
3100    158.314                 -623.092              
3200    160.060                 -621.133              
3300    161.765                 -619.295              
3400    163.428                 -617.588              
3500    165.053                 -616.019              
3600    166.641                 -614.595              
3700    168.193                 -613.323              
3800    169.711                 -612.208              
3900    171.197                 -611.253              
4000    172.651                 -610.461              
4100    174.075                 -609.835              
4200    175.470                 -609.370              
4300    176.837                 -609.071              
4400    178.178                 -608.935              
4500    179.493                 -608.957              
4600    180.783                 -609.068              
4700    182.049                 -609.376              
4800    183.291                 -609.822              
4900    184.512                 -610.402              
5000    185.711                 -611.102              
