T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     177.245                 -1142.269             
200     117.638                 -1144.359             
298.15  109.927                 -1144.993             
300     109.929                 -1144.995             
400     113.631                 -1144.615             
500     121.011                 -1143.535             
600     129.672                 -1141.987             
700     138.690                 -1145.017             
800     147.661                 -1143.041             
900     156.399                 -1140.924             
1000    164.822                 -1138.724             
1100    172.900                 -1136.473             
1200    180.629                 -1134.180             
1300    188.020                 -1131.864             
1400    195.089                 -1129.547             
1500    201.854                 -1127.234             
1600    208.338                 -1124.940             
1700    214.557                 -1172.856             
1800    220.530                 -1170.401             
1900    226.275                 -1167.953             
2000    231.807                 -1165.526             
