T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     257.038                 505.769               
200     233.318                 505.651               
250     231.055                 505.349               
298.15  230.553                 505.009               
300     230.553                 504.995               
350     230.931                 504.525               
400     231.779                 504.152               
450     232.889                 503.772               
500     234.145                 503.384               
600     236.846                 502.581               
700     239.601                 501.732               
800     242.297                 500.824               
900     244.890                 499.831               
1000    247.367                 498.718               
1100    249.724                 497.453               
1200    251.966                 496.017               
1300    254.099                 494.392               
1400    256.131                 492.564               
1500    258.068                 490.527               
1600    259.918                 488.274               
1700    261.688                 485.802               
1800    263.383                 483.108               
1900    265.009                 480.189               
2000    266.572                 477.044               
2100    268.075                 473.671               
2200    269.523                 450.734               
2300    270.920                 448.764               
2400    272.269                 446.798               
2500    273.574                 444.835               
2600    274.836                 442.878               
2700    276.059                 440.928               
2800    277.246                 438.987               
2900    278.398                 437.055               
3000    279.518                 96.116                
3100    280.607                 95.036                
3200    281.667                 93.919                
3300    282.700                 92.769                
3400    283.707                 91.588                
3500    284.690                 90.378                
3600    285.649                 89.139                
3700    286.587                 87.874                
3800    287.503                 86.580                
3900    288.400                 85.258                
4000    289.278                 83.905                
4100    290.138                 82.521                
4200    290.981                 81.100                
4300    291.808                 79.641                
4400    292.619                 78.138                
4500    293.415                 76.587                
4600    294.197                 74.982                
4700    294.965                 73.318                
4800    295.720                 71.586                
4900    296.462                 69.780                
5000    297.192                 67.892                
5100    297.911                 66.276                
5200    298.618                 64.302                
5300    299.315                 62.244                
5400    300.001                 60.093                
5500    300.677                 57.844                
5600    301.343                 55.492                
5700    302.000                 53.032                
5800    302.648                 50.456                
5900    303.288                 47.758                
6000    303.918                 44.934                
