T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     196.627                 -1429.603             
200     123.821                 -1434.139             
298.15  113.947                 -1436.367             
300     113.949                 -1436.391             
400     118.850                 -1439.218             
500     128.754                 -1446.434             
600     140.519                 -1446.156             
700     152.943                 -1444.320             
800     165.522                 -1441.078             
900     178.033                 1489.633              
1000    190.373                 -1482.531             
1100    202.502                 -1474.161             
1200    214.406                 -1464.510             
