T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  108.946                 1536.246              
300     108.947                 1536.297              
350     109.200                 1537.651              
400     109.762                 1539.001              
450     110.489                 1540.349              
500     111.302                 1541.697              
600     113.026                 1544.389              
700     114.754                 1547.078              
800     116.423                 1549.758              
900     118.011                 1552.428              
1000    119.512                 1555.084              
1100    120.930                 1557.721              
1200    122.269                 1560.339              
1300    123.536                 1562.936              
1400    124.735                 1565.511              
1500    125.874                 1568.065              
1600    126.958                 1570.596              
1700    127.990                 1573.107              
1800    128.976                 1575.597              
1900    129.918                 1578.068              
2000    130.821                 1580.520              
2100    131.688                 1582.954              
2200    132.521                 1585.372              
2300    133.322                 1587.774              
2400    134.095                 1590.161              
2500    134.840                 1592.533              
2600    135.560                 1594.891              
2700    136.256                 1597.236              
2800    136.930                 1599.569              
2900    137.583                 1601.889              
3000    138.216                 1604.198              
3100    138.831                 1606.495              
3200    139.429                 1608.781              
3300    140.010                 1611.057              
3400    140.575                 1613.322              
3500    141.125                 1615.576              
3600    141.662                 1617.821              
3700    142.185                 1620.056              
3800    142.695                 1622.281              
3900    143.193                 1624.497              
4000    143.680                 1626.703              
4100    144.155                 1628.899              
4200    144.620                 1631.087              
4300    145.075                 1633.265              
4400    145.520                 1635.435              
4500    145.956                 1637.596              
4600    146.383                 1639.748              
4700    146.801                 1641.891              
4800    147.211                 1644.027              
4900    147.613                 1646.154              
5000    148.008                 1648.274              
5100    148.395                 1650.386              
5200    148.776                 1652.491              
5300    149.149                 1654.588              
5400    149.516                 1656.680              
5500    149.877                 1658.765              
5600    150.231                 1660.845              
5700    150.579                 1662.919              
5800    150.922                 1664.988              
5900    151.259                 1667.053              
6000    151.591                 1669.113              
