T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  107.110                 -946.295              
300     107.112                 -946.267              
400     111.257                 -944.380              
500     119.399                 -942.589              
600     128.797                 -941.231              
700     139.110                 -921.754              
800     151.761                 -918.270              
900     163.565                 -914.457              
1000    174.578                 -910.729              
1100    184.872                 -915.454              
1200    194.521                 -912.123              
1300    203.590                 -908.769              
1400    212.138                 -905.411              
1500    220.219                 -902.068              
1600    227.878                 -898.759              
1700    235.155                 -895.502              
1800    242.084                 -892.316              
1900    248.696                 -889.219              
2000    255.018                 -886.231              
