T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     272.530                 311.228               
200     245.025                 311.167               
250     242.355                 311.073               
298.15  241.764                 310.959               
300     241.765                 310.954               
350     242.205                 310.809               
400     243.183                 310.635               
450     244.451                 310.433               
500     245.871                 310.205               
600     248.890                 309.674               
700     251.925                 309.054               
800     254.862                 308.359               
900     257.662                 307.596               
1000    260.314                 306.769               
1100    262.824                 305.876               
1200    265.198                 304.916               
1300    267.446                 303.882               
1400    269.579                 302.770               
1500    271.606                 301.574               
1600    273.537                 300.288               
1700    275.378                 298.905               
1800    277.138                 297.419               
1900    278.822                 295.821               
2000    280.438                 294.104               
2100    281.989                 292.259               
2200    283.481                 290.276               
2300    284.918                 288.146               
2400    286.304                 285.859               
2500    287.642                 283.405               
2600    288.936                 280.760               
2700    290.187                 277.886               
2800    291.400                 274.720               
2900    292.575                 235.298               
3000    293.716                 233.344               
3100    294.824                 231.383               
3200    295.901                 229.415               
3300    296.949                 227.441               
3400    297.970                 225.462               
3500    298.964                 223.477               
3600    299.933                 221.486               
3700    300.878                 219.491               
3800    301.801                 217.491               
3900    302.702                 215.486               
4000    303.583                 213.477               
4100    304.444                 211.464               
4200    305.286                 209.447               
4300    306.110                 207.426               
4400    306.917                 205.402               
4500    307.708                 203.373               
4600    308.483                 201.341               
4700    309.242                 199.305               
4800    309.987                 197.265               
4900    310.718                 195.221               
5000    311.435                 -398.212              
5100    312.140                 -401.945              
5200    312.831                 -405.828              
5300    313.511                 -409.860              
5400    314.179                 -414.040              
5500    314.836                 -418.366              
5600    315.481                 -422.836              
5700    316.116                 -427.446              
5800    316.741                 -432.196              
5900    317.356                 -437.081              
6000    317.962                 -442.103              
