T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  61.104                  18.686                
300     61.105                  18.671                
350     61.323                  18.272                
400     61.812                  17.869                
450     62.454                  17.466                
500     63.180                  17.062                
600     64.748                  16.255                
700     66.359                  15.453                
800     67.951                  14.658                
900     69.501                  13.872                
1000    71.000                  13.095                
1100    72.447                  12.329                
1200    73.844                  11.573                
1300    75.193                  10.829                
1400    76.497                  10.104                
1500    77.761                  9.401                 
1600    78.987                  8.720                 
1700    80.178                  8.061                 
1800    81.338                  7.424                 
1900    82.467                  6.810                 
2000    83.569                  6.218                 
2100    84.646                  0.                    
2200    85.700                  0.                    
2300    86.732                  0.                    
2400    87.743                  0.                    
2500    88.736                  0.                    
2600    89.712                  29.200                
2700    90.672                  -29.019               
2800    91.615                  -28.746               
2900    92.544                  -28.381               
3000    93.459                  -27.923               
