T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     555.381                 -407.850              
200     460.586                 -411.242              
250     451.317                 -413.411              
298.15  449.259                 -443.588              
300     449.261                 -443.750              
350     450.801                 -520.280              
400     454.242                 -519.703              
450     458.711                 -519.118              
500     463.730                 -518.532              
600     474.425                 -517.370              
700     485.200                 -516.234              
800     495.639                 -515.135              
900     505.595                 -514.078              
1000    515.032                 -513.067              
1100    523.957                 -512.107              
1200    532.400                 -511.197              
1300    540.394                 -510.339              
1400    547.976                 -509.536              
1500    555.179                 -508.796              
1600    562.035                 -508.128              
1700    568.573                 -507.544              
1800    574.819                 -507.055              
1900    580.796                 -506.671              
2000    586.525                 -506.404              
2100    592.024                 -506.262              
2200    597.312                 -506.257              
2300    602.402                 -506.399              
2400    607.309                 -506.702              
2500    612.045                 -507.181              
2600    616.621                 -507.862              
2700    621.048                 -508.781              
2800    625.334                 -536.348              
2900    629.489                 -536.593              
3000    633.519                 -536.884              
3100    637.432                 -537.215              
3200    641.235                 -537.580              
3300    644.933                 -537.974              
3400    648.533                 -538.389              
3500    652.038                 -538.820              
3600    655.454                 -539.260              
3700    658.785                 -539.701              
3800    662.036                 -540.138              
3900    665.210                 -540.564              
4000    668.310                 -540.973              
4100    671.340                 -541.361              
4200    674.303                 -541.722              
4300    677.202                 -542.051              
4400    680.039                 -542.344              
4500    682.818                 -542.599              
4600    685.539                 -542.811              
4700    688.207                 -542.977              
4800    690.822                 -543.096              
4900    693.388                 -543.166              
5000    695.904                 -543.184              
5100    698.375                 -543.149              
5200    700.800                 -1233.733             
5300    703.183                 -1233.923             
5400    705.523                 -1234.031             
5500    707.823                 -1234.158             
5600    710.084                 -1234.259             
5700    712.308                 -1234.333             
5800    714.495                 -1234.381             
5900    716.647                 -1234.405             
6000    718.764                 -1234.405             
