T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  133.019                 93.475                
300     133.019                 93.430                
350     133.272                 92.167                
400     133.834                 90.829                
450     134.561                 89.406                
500     135.374                 84.896                
600     137.098                 81.913                
700     138.827                 78.988                
800     140.495                 76.092                
900     142.083                 73.200                
1000    143.584                 70.314                
1100    145.002                 67.433                
1200    146.341                 64.557                
1300    147.608                 61.685                
1400    148.808                 58.819                
1500    149.947                 55.961                
1600    151.030                 53.112                
1700    152.062                 -94.965               
1800    153.048                 -97.046               
1900    153.990                 -99.128               
2000    154.893                 -101.211              
2100    155.760                 -103.298              
2200    156.593                 -105.388              
2300    157.394                 -107.483              
2400    158.167                 -109.584              
2500    158.912                 -111.693              
2600    159.632                 -113.811              
2700    160.328                 -115.940              
2800    161.002                 -118.081              
2900    161.655                 -120.236              
3000    162.289                 -122.407              
3100    162.904                 -124.596              
3200    163.501                 -126.803              
3300    164.082                 -129.031              
3400    164.647                 -131.282              
3500    165.198                 -133.556              
3600    165.734                 -135.856              
3700    166.257                 -138.183              
3800    166.767                 -140.538              
3900    167.265                 -142.922              
4000    167.752                 -145.339              
4100    168.227                 -147.788              
4200    168.692                 -150.271              
4300    169.147                 -152.790              
4400    169.592                 -155.325              
4500    170.028                 -157.910              
4600    170.455                 -160.537              
4700    170.873                 -163.204              
4800    171.283                 -165.912              
4900    171.686                 -168.664              
5000    172.080                 -171.460              
5100    172.468                 -174.297              
5200    172.848                 -177.186              
5300    173.221                 -180.124              
5400    173.588                 -183.113              
5500    173.949                 -186.155              
5600    174.303                 -189.251              
5700    174.652                 -192.402              
5800    174.994                 -195.611              
5900    175.332                 -198.878              
6000    175.663                 -202.206              
