T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  50.901                  0.911                 
300     50.902                  0.934                 
400     52.450                  2.151                 
500     55.373                  3.270                 
600     58.645                  4.286                 
700     61.927                  5.199                 
800     65.096                  6.005                 
900     68.110                  6.077                 
1000    70.960                  6.990                 
1100    73.652                  0.                    
1200    76.194                  0.                    
1300    78.598                  0.                    
1400    80.877                  0.                    
1500    83.039                  0.                    
1600    85.095                  0.                    
1700    87.055                  136.914               
1800    88.926                  -135.054              
1900    90.716                  -133.199              
2000    92.431                  -131.352              
2100    94.076                  -129.518              
2200    95.657                  -127.700              
2300    97.179                  -125.904              
2400    98.645                  -124.137              
2500    100.060                 -122.406              
2600    101.427                 -120.720              
2700    102.748                 -119.086              
2800    104.028                 -117.516              
2900    105.268                 -116.019              
3000    106.470                 -114.605              
