T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  241.291                 -119.085              
300     241.293                 -119.093              
400     245.506                 -135.435              
500     253.599                 -177.873              
600     262.804                 175.564               
700     272.152                 -290.578              
800     281.275                 -286.646              
900     290.033                 -282.590              
1000    298.381                 -278.432              
1100    306.320                 -274.183              
1200    313.866                 -269.860              
1300    321.044                 -265.485              
1400    327.880                 -261.062              
1500    334.401                 -256.578              
