T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  145.576                 -255.079              
300     145.576                 -255.108              
350     145.829                 -255.903              
400     146.392                 -256.718              
450     147.118                 -257.552              
500     147.931                 -258.401              
600     149.655                 -260.138              
700     151.384                 -261.913              
800     153.053                 -263.718              
900     154.640                 -265.545              
1000    156.142                 -267.390              
1100    157.559                 -269.250              
1200    158.898                 -271.123              
1300    160.165                 -273.008              
1400    161.365                 -274.903              
1500    162.504                 -276.808              
1600    163.587                 -278.723              
1700    164.619                 -280.645              
1800    165.605                 -282.575              
1900    166.548                 -284.511              
2000    167.451                 -286.452              
2100    168.317                 -288.395              
2200    169.150                 -290.340              
2300    169.952                 -292.284              
2400    170.724                 -294.226              
2500    171.469                 -296.163              
2600    172.189                 -298.094              
2700    172.885                 -300.017              
2800    173.559                 -301.931              
2900    174.212                 -303.834              
3000    174.846                 -305.725              
3100    175.461                 -307.602              
3200    176.058                 -309.465              
3300    176.639                 -311.313              
3400    177.204                 -313.145              
3500    177.755                 -314.961              
3600    178.291                 -316.760              
3700    178.814                 -318.542              
3800    179.324                 -320.308              
3900    179.823                 -322.056              
4000    180.309                 -323.787              
4100    180.785                 -325.501              
4200    181.249                 -327.199              
4300    181.704                 -328.879              
4400    182.149                 -330.544              
4500    182.585                 -332.192              
4600    183.012                 -333.825              
4700    183.430                 -335.442              
4800    183.841                 -337.044              
4900    184.243                 -338.631              
5000    184.637                 -340.204              
5100    185.025                 -341.763              
5200    185.405                 -343.309              
5300    185.778                 -344.841              
5400    186.145                 -346.361              
5500    186.506                 -347.868              
5600    186.860                 -349.363              
5700    187.209                 -350.847              
5800    187.552                 -352.319              
5900    187.889                 -353.781              
6000    188.221                 -355.231              
