T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     334.353                 77.019                
200     298.924                 75.921                
250     295.442                 74.979                
298.15  294.662                 62.760                
300     294.663                 62.688                
350     295.255                 31.862                
400     296.592                 31.825                
450     298.344                 31.747                
500     300.329                 31.635                
600     304.603                 31.328                
700     308.959                 30.934                
800     313.218                 30.471                
900     317.311                 29.948                
1000    321.213                 29.371                
1100    324.922                 28.746                
1200    328.445                 28.074                
1300    331.793                 27.357                
1400    334.978                 26.596                
1500    338.012                 25.792                
1600    340.907                 24.944                
1700    343.673                 24.051                
1800    346.320                 23.114                
1900    348.858                 22.129                
2000    351.294                 21.096                
2100    353.636                 20.014                
2200    355.890                 18.880                
2300    358.062                 17.694                
2400    360.159                 -33.805               
2500    362.184                 -35.175               
2600    364.143                 -36.567               
2700    366.039                 -37.979               
2800    367.877                 -39.411               
2900    369.659                 -40.861               
3000    371.389                 -42.329               
3100    373.070                 -43.812               
3200    374.704                 -45.308               
3300    376.294                 -46.814               
3400    377.843                 -48.329               
3500    379.352                 -49.849               
3600    380.823                 -51.372               
3700    382.258                 -52.895               
3800    383.659                 -54.416               
3900    385.027                 -55.932               
4000    386.365                 -57.441               
4100    387.672                 -58.941               
4200    388.951                 -540.279              
4300    390.202                 -540.668              
4400    391.428                 -541.044              
4500    392.628                 -541.406              
4600    393.804                 -541.753              
4700    394.957                 -542.084              
4800    396.088                 -542.399              
4900    397.197                 -542.696              
5000    398.286                 -542.977              
5100    399.355                 -543.240              
5200    400.404                 -543.486              
5300    401.435                 -543.714              
5400    402.449                 -543.925              
5500    403.445                 -544.119              
5600    404.424                 -544.296              
5700    405.387                 -544.458              
5800    406.335                 -544.603              
5900    407.267                 -544.734              
6000    408.185                 -544.850              
