T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     305.606                 -242.987              
200     268.229                 -243.685              
250     264.499                 -243.995              
298.15  263.661                 -244.262              
300     263.662                 -244.272              
350     264.299                 -244.521              
400     265.736                 -244.750              
450     267.621                 -244.969              
500     269.754                 -245.182              
600     274.349                 -245.612              
700     279.029                 -246.061              
800     283.604                 -246.526              
900     287.998                 -247.050              
1000    292.187                 -247.702              
1100    296.169                 -248.549              
1200    299.950                 -253.579              
1300    303.543                 -254.101              
1400    306.960                 -254.707              
1500    310.215                 -255.412              
1600    313.321                 -256.230              
1700    316.288                 -257.174              
1800    319.127                 -258.260              
1900    321.849                 -259.502              
2000    324.462                 -275.600              
2100    326.973                 -277.943              
2200    329.390                 -280.299              
2300    331.720                 -282.671              
2400    333.968                 -285.059              
2500    336.140                 -287.463              
2600    338.240                 -289.884              
2700    340.273                 -292.324              
2800    342.243                 -294.781              
2900    344.154                 -297.256              
3000    346.009                 -299.750              
3100    347.811                 -302.262              
3200    349.563                 -304.790              
3300    351.268                 -307.336              
3400    352.928                 -309.897              
3500    354.546                 -312.473              
3600    356.123                 -315.063              
3700    357.661                 -726.763              
3800    359.163                 -728.142              
3900    360.630                 -729.586              
4000    362.063                 -731.091              
4100    363.465                 -732.657              
4200    364.835                 -734.278              
4300    366.177                 -735.952              
4400    367.490                 -737.677              
4500    368.777                 -739.448              
4600    370.038                 -741.263              
4700    371.274                 -743.119              
4800    372.486                 -745.013              
4900    373.675                 -746.942              
5000    374.842                 -748.903              
5100    375.987                 -750.893              
5200    377.112                 -752.911              
5300    378.217                 -754.954              
5400    379.303                 -757.019              
5500    380.371                 -759.105              
5600    381.420                 -761.210              
5700    382.453                 -763.331              
5800    383.468                 -765.468              
5900    384.467                 -767.619              
6000    385.451                 -769.783              
