T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  72.441                  -62.474               
300     72.442                  -62.477               
400     74.334                  -64.911               
500     78.012                  -66.627               
600     82.240                  -68.069               
700     87.252                  -62.807               
800     92.638                  -63.511               
900     97.642                  -116.333              
1000    102.461                 -113.701              
1100    107.103                 -111.151              
1200    111.554                 -108.690              
1300    115.813                 106.325               
1400    119.886                 -104.061              
1500    123.781                 -101.902              
1600    127.510                 -99.852               
1700    131.083                 -97.916               
1800    134.509                 -113.247              
1900    137.800                 -111.450              
2000    140.964                 -109.664              
2100    144.009                 -107.890              
2200    146.944                 -106.126              
2300    149.775                 -104.372              
2400    152.509                 -102.626              
2500    155.153                 -100.888              
2600    157.711                 -99.158               
2700    160.190                 -97.433               
2800    162.593                 -95.714               
2900    164.924                 -94.001               
3000    167.189                 -92.294               
3100    169.390                 -90.590               
3200    171.531                 -465.726              
3300    173.615                 -462.379              
3400    175.644                 -459.034              
