T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  43.499                  16.289                
300     43.500                  16.289                
350     43.825                  16.289                
400     44.561                  16.289                
450     45.533                  16.289                
500     46.642                  16.289                
600     49.048                  16.289                
700     51.529                  16.289                
800     53.988                  16.289                
900     56.386                  16.289                
1000    58.709                  14.064                
1100    60.954                  14.129                
1200    63.135                  14.734                
1300    65.275                  15.462                
1400    67.362                  13.872                
1500    69.390                  12.059                
1600    71.356                  0.                    
1700    73.260                  0.                    
1800    75.104                  0.                    
1900    76.888                  0.                    
2000    78.614                  0.                    
2100    80.286                  0.                    
2200    81.906                  0.                    
2300    83.476                  0.                    
2400    84.998                  224.340               
2500    86.475                  -221.841              
2600    87.909                  -219.353              
2700    89.303                  -216.877              
2800    90.658                  -214.417              
2900    91.977                  -211.977              
3000    93.260                  -209.559              
