T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     119.836                 -1508.269             
200     72.814                  -1510.252             
298.15  66.484                  -1510.424             
300     66.485                  -1510.416             
400     69.594                  -1509.613             
500     75.781                  -1508.342             
600     82.993                  -1506.819             
700     90.474                  -1504.904             
800     97.987                  -1502.681             
900     105.231                 -1501.390             
1000    112.137                 -1510.813             
1100    118.705                 -1509.431             
1200    124.951                 -1507.984             
1300    130.897                 -1506.471             
1400    136.564                 -1504.892             
1500    141.976                 -1503.244             
1600    147.153                 -1501.528             
1700    152.114                 -1499.741             
1800    156.876                 -1497.882             
1900    161.454                 -1495.946             
2000    165.864                 -1493.929             
2100    170.117                 -1491.827             
2200    174.225                 -1489.635             
2300    178.198                 -1487.347             
2400    182.045                 -1484.957             
2500    185.775                 -1482.460             
2600    189.396                 1479.850              
2700    192.914                 -1477.122             
2800    196.336                 -1768.173             
2900    199.668                 -1764.101             
3000    202.914                 -1759.898             
