T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     321.976                 -3268.658             
200     205.130                 -3274.087             
298.15  189.490                 -3276.741             
300     189.494                 -3276.774             
400     197.196                 -3283.707             
500     212.510                 -3285.408             
600     230.368                 -3286.907             
700     248.889                 -3288.098             
800     267.299                 -3288.983             
900     285.266                 -3289.531             
1000    302.657                 -3289.721             
1100    325.741                 -3199.134             
1200    349.320                 -3376.842             
1300    372.127                 -3359.618             
1400    394.123                 -3342.693             
1500    415.306                 -3326.043             
1600    435.697                 -3309.652             
1700    455.325                 -3293.507             
1800    474.227                 -3277.601             
1900    492.441                 -3261.925             
2000    510.005                 -3246.476             
2100    526.956                 -3231.249             
2200    543.329                 -3216.242             
2300    559.158                 -3201.453             
2400    574.473                 -3387.917             
2500    589.306                 -3373.871             
2600    603.682                 -3359.909             
2700    617.627                 -3346.032             
2800    631.165                 -3332.239             
2900    644.317                 -3318.531             
3000    657.103                 -3304.910             
