T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  123.868                 -774.094              
300     123.869                 -774.070              
400     126.768                 -772.732              
500     132.320                 -771.423              
600     138.608                 -770.229              
700     144.970                 -769.164              
800     151.357                 -766.804              
900     157.752                 -763.797              
1000    164.010                 -761.101              
1100    170.064                 758.720               
1200    175.887                 -764.389              
1300    181.472                 -761.408              
1400    186.822                 -758.436              
1500    191.949                 -755.474              
1600    196.862                 -752.520              
1700    201.574                 -749.576              
1800    206.098                 -895.314              
1900    210.445                 -890.974              
2000    214.628                 -886.650              
2100    218.657                 -882.345              
2200    222.541                 -878.063              
2300    226.291                 -873.809              
2400    229.913                 -869.590              
2500    233.417                 -865.410              
2600    236.809                 -861.279              
2700    240.096                 -857.203              
2800    243.284                 -853.189              
2900    246.378                 -849.247              
3000    249.384                 -845.384              
