T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     602.707                 -1296.020             
200     489.094                 -1296.355             
250     477.628                 -1296.111             
298.15  475.050                 -1295.743             
300     475.053                 -1295.727             
350     477.011                 -1295.260             
400     481.419                 -1294.746             
450     487.186                 -1294.204             
500     493.701                 -1293.652             
600     507.683                 -1292.573             
700     521.871                 -1291.609             
800     535.692                 -1290.848             
900     548.931                 -1290.369             
1000    561.522                 -1311.416             
1100    573.464                 -1310.969             
1200    584.787                 -1310.518             
1300    595.529                 -1310.067             
1400    605.734                 -1309.620             
1500    615.444                 -1309.181             
1600    624.697                 -1308.752             
1700    633.531                 -1308.336             
1800    641.978                 -1307.937             
1900    650.069                 -1307.557             
2000    657.830                 -1307.200             
2100    665.286                 -1306.869             
2200    672.459                 -1306.569             
2300    679.369                 -1306.304             
2400    686.034                 -1306.078             
2500    692.469                 -1305.897             
2600    698.691                 -1305.763             
2700    704.711                 -1305.681             
2800    710.543                 -1893.454             
2900    716.198                 -1891.290             
3000    721.685                 -1889.183             
3100    727.015                 -1887.132             
3200    732.196                 -1885.136             
3300    737.236                 -1883.193             
3400    742.142                 -1881.300             
3500    746.922                 -1879.451             
3600    751.581                 -1877.644             
3700    756.125                 -1875.870             
3800    760.560                 -1874.126             
3900    764.891                 -1872.403             
4000    769.123                 -1870.696             
4100    773.260                 -1868.996             
4200    777.305                 -1867.299             
4300    781.264                 -1865.595             
4400    785.140                 -1863.880             
4500    788.935                 -1862.143             
4600    792.654                 -1860.385             
4700    796.299                 -1858.597             
4800    799.873                 -1856.776             
4900    803.379                 -1854.914             
5000    806.820                 -1853.011             
5100    810.197                 -1851.063             
5200    813.513                 -1849.067             
5300    816.771                 -1847.020             
5400    819.972                 -1844.922             
5500    823.118                 -1842.771             
5600    826.211                 -1840.567             
5700    829.252                 -1838.311             
5800    832.244                 -1835.995             
5900    835.188                 -1833.633             
6000    838.086                 -1831.175             
