T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  257.805                 674.042               
300     257.806                 674.095               
350     258.459                 675.485               
400     259.928                 676.810               
450     261.851                 678.076               
500     264.024                 679.294               
600     268.696                 681.616               
700     273.445                 683.820               
800     278.080                 685.933               
900     282.526                 687.972               
1000    286.759                 689.946               
1100    290.779                 691.864               
1200    294.594                 693.730               
1300    298.216                 695.548               
1400    301.660                 697.319               
1500    304.938                 699.046               
1600    308.064                 700.730               
1700    311.050                 702.371               
1800    313.907                 703.970               
1900    316.644                 705.528               
2000    319.271                 707.044               
2100    321.795                 708.517               
2200    324.224                 709.947               
2300    326.565                 711.333               
2400    328.823                 662.416               
2500    331.005                 663.634               
2600    333.114                 664.840               
2700    335.156                 666.031               
2800    337.134                 667.207               
2900    339.053                 668.369               
3000    340.915                 669.516               
3100    342.724                 670.649               
3200    344.484                 671.768               
3300    346.196                 672.876               
3400    347.863                 673.974               
3500    349.487                 675.063               
3600    351.071                 676.147               
3700    352.617                 677.226               
3800    354.126                 678.305               
3900    355.600                 679.385               
4000    357.041                 680.469               
4100    358.450                 681.561               
4200    359.829                 202.814               
4300    361.178                 205.015               
4400    362.500                 207.231               
4500    363.795                 209.462               
4600    365.065                 211.712               
4700    366.310                 213.982               
4800    367.531                 216.275               
4900    368.730                 218.591               
5000    369.907                 220.933               
5100    371.063                 223.302               
5200    372.198                 225.699               
5300    373.314                 228.124               
5400    374.411                 230.579               
5500    375.490                 233.065               
5600    376.552                 235.581               
5700    377.596                 238.129               
5800    378.624                 240.707               
5900    379.636                 243.317               
6000    380.633                 245.958               
