T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     53.414                  0.                    
200     35.354                  0.                    
250     33.563                  0.                    
298.15  33.164                  0.                    
300     33.164                  0.                    
350     33.464                  0.                    
400     34.136                  0.                    
450     35.011                  0.                    
500     35.997                  0.                    
600     38.107                  0.                    
700     40.247                  0.                    
800     42.336                  0.                    
900     44.343                  0.                    
1000    46.261                  0.                    
1100    48.091                  0.                    
1200    49.840                  0.                    
1300    51.516                  0.                    
1400    53.129                  13.097                
1500    54.691                  -12.847               
1600    56.209                  -12.381               
1700    57.690                  -11.697               
1800    59.140                  -10.797               
1900    60.563                  -9.681                
2000    61.962                  -8.347                
