T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     424.320                 -670.235              
200     361.629                 -671.247              
250     355.341                 -671.457              
298.15  353.927                 -671.532              
300     353.929                 -671.533              
350     355.006                 -671.497              
400     357.436                 -671.376              
450     360.627                 -671.192              
500     364.243                 -670.963              
600     372.043                 -670.427              
700     380.006                 -669.848              
800     387.803                 -669.271              
900     395.304                 -668.717              
1000    402.463                 -668.199              
1100    409.275                 -667.727              
1200    415.751                 -667.305              
1300    421.909                 -666.937              
1400    427.771                 -666.625              
1500    433.359                 -666.372              
1600    438.692                 -666.182              
1700    443.791                 -666.057              
1800    448.672                 -665.998              
1900    453.353                 -666.009              
2000    457.848                 -666.092              
2100    462.170                 -666.249              
2200    466.331                 -666.484              
2300    470.343                 -666.797              
2400    474.216                 -667.191              
2500    477.957                 -667.668              
2600    481.577                 -668.227              
2700    485.081                 -668.894              
2800    488.478                 -669.707              
2900    491.773                 -670.703              
3000    494.972                 -671.911              
3100    498.080                 -673.373              
3200    501.103                 -675.119              
3300    504.045                 -677.174              
3400    506.909                 -679.570              
3500    509.701                 -682.371              
3600    512.423                 -685.669              
3700    515.079                 -724.329              
3800    517.672                 -725.329              
3900    520.204                 -726.348              
4000    522.679                 -727.383              
4100    525.100                 -728.431              
4200    527.467                 -729.490              
4300    529.784                 -730.556              
4400    532.053                 -731.628              
4500    534.276                 -732.701              
4600    536.454                 -733.775              
4700    538.589                 -734.847              
4800    540.683                 -735.916              
4900    542.738                 -736.978              
5000    544.755                 -738.034              
5100    546.734                 -739.082              
5200    548.679                 -740.120              
5300    550.589                 -741.149              
5400    552.466                 -742.167              
5500    554.311                 -743.175              
5600    556.125                 -744.172              
5700    557.910                 -745.158              
5800    559.665                 -746.134              
5900    561.393                 -747.101              
6000    563.094                 -748.058              
