T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     403.289                 -1981.875             
200     337.680                 -1985.112             
250     330.633                 -1986.357             
298.15  328.994                 -1987.400             
300     328.996                 -1987.437             
350     330.303                 -1988.368             
400     333.337                 -1989.175             
450     337.432                 -1989.866             
500     342.192                 -1990.440             
600     352.812                 -1991.256             
700     364.073                 -1991.685             
800     375.453                 -1991.811             
900     386.693                 -1991.713             
1000    397.662                 -1991.461             
1100    408.297                 -1991.110             
1200    418.571                 -1990.706             
1300    428.479                 -1990.286             
1400    438.025                 -1989.876             
1500    447.221                 -1989.501             
1600    456.082                 -1989.178             
1700    464.625                 -1988.921             
1800    472.865                 -1988.740             
1900    480.820                 -1988.645             
2000    488.505                 -1988.639             
2100    495.936                 -1988.727             
2200    503.127                 -1988.911             
2300    510.092                 -1989.192             
2400    516.843                 -2140.347             
2500    523.391                 -2141.054             
2600    529.749                 -2141.758             
2700    535.925                 -2142.458             
2800    541.930                 -2143.152             
2900    547.772                 -2143.840             
3000    553.459                 -2144.520             
3100    559.000                 -2145.191             
3200    564.400                 -2145.852             
3300    569.667                 -2146.502             
3400    574.808                 -2147.138             
3500    579.827                 -2147.762             
3600    584.730                 -2148.371             
3700    589.522                 -2148.966             
3800    594.209                 -2149.547             
3900    598.794                 -2150.112             
4000    603.282                 -2150.663             
4100    607.676                 -2151.199             
4200    611.981                 -3591.269             
4300    616.200                 -3588.516             
4400    620.336                 -3585.755             
4500    624.392                 -3582.988             
4600    628.372                 -3580.217             
4700    632.278                 -3577.444             
4800    636.112                 -3574.670             
4900    639.878                 -3571.898             
5000    643.578                 -3569.129             
5100    647.213                 -3566.367             
5200    650.787                 -3563.614             
5300    654.301                 -3560.872             
5400    657.757                 -3558.145             
5500    661.157                 -3555.435             
5600    664.502                 -3552.744             
5700    667.796                 -3550.076             
5800    671.038                 -3547.434             
5900    674.230                 -3544.820             
6000    677.375                 -3542.238             
