T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  200.657                 -362.815              
300     200.660                 -362.708              
400     205.911                 -357.152              
500     215.828                 -351.973              
600     226.932                 347.118               
700     238.067                 -342.563              
800     248.817                 -338.338              
900     259.042                 -334.558              
1000    268.713                 -331.522              
1100    277.845                 -329.401              
1200    286.471                 -326.745              
1300    294.629                 -322.458              
1400    302.358                 -318.269              
1500    309.694                 -314.177              
