T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  96.064                  -1625.231             
300     96.066                  -1625.254             
400     100.268                 -1625.968             
500     108.716                 -1632.348             
600     118.619                 -1632.314             
700     128.898                 -1631.792             
800     139.108                 -1630.889             
900     149.057                 -1629.689             
1000    158.670                 -1628.218             
1100    167.982                 -1625.164             
1200    177.012                 -1622.201             
1300    185.726                 -1619.325             
1400    194.116                 -1616.524             
1500    202.185                 1613.789              
1600    209.944                 -1611.119             
1700    217.405                 -1949.160             
1800    224.584                 -1944.879             
1900    231.498                 -1940.635             
2000    238.160                 -1936.429             
2100    244.587                 -1932.264             
2200    250.792                 -1928.141             
2300    256.788                 -1924.060             
2400    262.588                 -1920.026             
2500    268.203                 -1916.040             
2600    273.643                 -1912.104             
2700    278.919                 -1908.221             
2800    284.040                 -1904.393             
2900    289.013                 -1900.623             
3000    293.848                 -1896.915             
3100    298.550                 -1893.268             
3200    303.127                 -1889.688             
3300    307.586                 -1886.174             
3400    311.931                 -1882.730             
3500    316.169                 -1879.358             
3600    320.304                 -2260.212             
3700    324.341                 -2256.576             
3800    328.285                 -2253.020             
3900    332.139                 -2249.546             
4000    335.908                 -2246.155             
