T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  198.740                 -3404.521             
300     198.744                 -3404.512             
400     207.361                 -3402.790             
500     224.551                 -3399.447             
600     244.663                 -3395.268             
700     265.500                 -3390.647             
800     286.132                 -3385.729             
900     306.158                 -3380.763             
1000    325.416                 -3376.077             
1100    343.855                 -3371.968             
1200    361.483                 -3384.403             
1300    378.330                 -3378.626             
1400    394.441                 -3373.023             
1500    409.861                 -3367.654             
1600    424.639                 -3362.581             
1700    438.820                 -3357.867             
1800    452.446                 -3353.574             
1900    465.557                 -3349.758             
2000    478.188                 3405.222              
2100    490.372                 -3405.522             
2200    502.140                 -3405.736             
2300    513.520                 -3405.865             
2400    524.535                 -3405.911             
