T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     278.841                 70.280                
200     251.098                 69.323                
250     248.422                 68.655                
298.15  247.830                 67.948                
300     247.831                 67.920                
350     248.273                 67.096                
400     249.258                 58.242                
450     250.536                 56.766                
500     251.970                 35.208                
600     255.023                 34.318                
700     258.097                 33.328                
800     261.074                 32.212                
900     263.913                 30.941                
1000    266.604                 18.899                
1100    269.149                 17.598                
1200    271.558                 16.296                
1300    273.839                 14.988                
1400    276.003                 13.672                
1500    278.060                 12.342                
1600    280.019                 10.992                
1700    281.888                 9.619                 
1800    283.674                 8.219                 
1900    285.385                 6.790                 
2000    287.025                 5.332                 
2100    288.600                 3.845                 
2200    290.115                 2.333                 
2300    291.575                 0.799                 
2400    292.983                 -0.752                
2500    294.343                 -2.314                
2600    295.658                 -3.880                
2700    296.930                 -5.445                
2800    298.163                 -300.904              
2900    299.359                 -301.352              
3000    300.520                 -301.782              
3100    301.648                 -302.188              
3200    302.745                 -302.565              
3300    303.813                 -302.910              
3400    304.853                 -303.218              
3500    305.867                 -303.488              
3600    306.856                 -303.717              
3700    307.821                 -303.902              
3800    308.764                 -304.041              
3900    309.686                 -304.134              
4000    310.587                 -304.178              
4100    311.470                 -304.173              
4200    312.334                 -304.118              
4300    313.180                 -304.012              
4400    314.010                 -303.856              
4500    314.824                 -303.646              
4600    315.623                 -303.387              
4700    316.407                 -303.076              
4800    317.178                 -302.714              
4900    317.935                 -302.301              
5000    318.680                 -301.838              
5100    319.412                 -301.325              
5200    320.133                 -300.764              
5300    320.843                 -300.154              
5400    321.542                 -299.497              
5500    322.231                 -298.794              
5600    322.910                 -298.045              
5700    323.579                 -297.253              
5800    324.240                 -296.416              
5900    324.892                 -295.540              
6000    325.535                 -294.602              
