T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     263.129                 308.421               
200     238.409                 307.484               
250     236.015                 306.907               
298.15  235.482                 300.758               
300     235.483                 300.722               
350     235.885                 285.329               
400     236.789                 285.384               
450     237.969                 285.462               
500     239.302                 285.556               
600     242.162                 285.774               
700     245.065                 286.007               
800     247.895                 286.237               
900     250.608                 286.457               
1000    253.190                 286.662               
1100    255.642                 286.851               
1200    257.969                 287.024               
1300    260.178                 287.183               
1400    262.279                 287.328               
1500    264.279                 287.460               
1600    266.187                 287.580               
1700    268.009                 287.690               
1800    269.754                 287.788               
1900    271.425                 287.875               
2000    273.031                 287.951               
2100    274.574                 288.016               
2200    276.059                 288.070               
2300    277.491                 288.112               
2400    278.874                 288.143               
2500    280.209                 288.163               
2600    281.501                 288.171               
2700    282.753                 288.170               
2800    283.966                 288.158               
2900    285.142                 288.138               
3000    286.285                 288.110               
3100    287.396                 288.076               
3200    288.476                 288.036               
3300    289.528                 287.993               
3400    290.553                 287.948               
3500    291.551                 287.901               
3600    292.525                 287.856               
3700    293.476                 287.812               
3800    294.405                 287.772               
3900    295.312                 287.737               
4000    296.199                 287.707               
4100    297.067                 287.685               
4200    297.916                 287.671               
4300    298.747                 287.666               
4400    299.562                 287.671               
4500    300.360                 287.687               
4600    301.143                 287.714               
4700    301.910                 287.753               
4800    302.663                 287.805               
4900    303.402                 287.870               
5000    304.128                 287.948               
5100    304.841                 288.039               
5200    305.541                 288.144               
5300    306.230                 288.263               
5400    306.907                 288.396               
5500    307.572                 288.543               
5600    308.227                 288.704               
5700    308.872                 288.879               
5800    309.506                 289.067               
5900    310.130                 289.268               
6000    310.746                 289.483               
