T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     393.298                 -1032.178             
200     328.677                 -1036.714             
250     321.585                 -1038.051             
298.15  319.931                 -1038.887             
300     319.933                 -1038.912             
350     321.246                 -1039.419             
400     324.274                 -1041.881             
450     328.326                 -1042.606             
500     332.989                 -1043.234             
600     343.230                 -1043.695             
700     353.870                 -1043.585             
800     364.423                 -1043.129             
900     374.674                 -1095.580             
1000    384.534                 -1093.542             
1100    393.972                 -1091.459             
1200    402.989                 -1089.357             
1300    411.599                 -1087.250             
1400    419.823                 -1085.150             
1500    427.685                 -1083.066             
1600    435.210                 -1081.004             
1700    442.419                 -1078.965             
1800    449.335                 -1076.951             
1900    455.979                 -1074.958             
2000    462.368                 -1072.984             
2100    468.521                 -1071.023             
2200    474.453                 -1069.067             
2300    480.178                 -1067.111             
2400    485.709                 -1065.145             
2500    491.060                 -1063.163             
2600    496.240                 -1061.156             
2700    501.259                 -1059.116             
2800    506.128                 -1057.036             
2900    510.854                 -1054.910             
3000    515.446                 -1052.732             
3100    519.911                 -1050.496             
3200    524.255                 -1048.196             
3300    528.484                 -1045.830             
3400    532.605                 -1043.393             
3500    536.623                 -1040.883             
3600    540.542                 -1038.297             
3700    544.368                 -1035.633             
3800    548.104                 -1032.889             
3900    551.755                 -1030.064             
4000    555.325                 -1027.158             
4100    558.816                 -1024.170             
4200    562.233                 -1021.100             
4300    565.578                 -1017.948             
4400    568.854                 -1014.715             
4500    572.064                 -1011.400             
4600    575.210                 -1008.005             
4700    578.296                 -1004.530             
4800    581.323                 -1000.977             
4900    584.294                 -997.347              
5000    587.210                 -993.640              
5100    590.073                 -989.859              
5200    592.886                 -986.005              
5300    595.650                 -982.079              
5400    598.366                 -978.082              
5500    601.037                 -974.016              
5600    603.664                 -969.883              
5700    606.248                 -965.685              
5800    608.791                 -961.422              
5900    611.293                 -957.097              
6000    613.757                 -952.710              
