T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     101.230                 -1668.606             
200     57.381                  -1673.383             
298.15  50.950                  -1675.692             
300     50.951                  -1675.717             
400     54.293                  -1676.342             
500     61.098                  -1676.045             
600     69.177                  -1675.300             
700     77.632                  -1674.391             
800     86.065                  -1673.498             
900     94.296                  -1672.744             
1000    102.245                 -1693.394             
1100    109.884                 -1692.437             
1200    117.211                 -1691.366             
1300    124.233                 -1690.190             
1400    130.965                 -1688.918             
1500    137.425                 -1687.561             
1600    143.628                 -1686.128             
1700    149.592                 -1684.632             
1800    155.333                 -1683.082             
1900    160.864                 -1681.489             
2000    166.201                 -1679.858             
2100    171.354                 -1678.190             
2200    176.336                 -1676.485             
2300    181.158                 -1674.743             
2400    185.829                 1672.963              
2500    190.360                 -1671.142             
2600    194.757                 -1669.279             
2700    199.030                 -1667.369             
2800    203.185                 -2253.212             
2900    207.229                 -2249.002             
3000    211.168                 -2244.729             
