T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     277.002                 103.876               
200     243.020                 99.290                
250     239.526                 97.193                
298.15  238.719                 95.353                
300     238.720                 95.287                
350     239.362                 93.621                
400     240.853                 92.205                
450     242.870                 91.023                
500     245.221                 90.050                
600     250.487                 88.626                
700     256.096                 87.760                
800     261.793                 87.326                
900     267.449                 87.240                
1000    273.004                 87.439                
1100    278.424                 87.875                
1200    283.698                 88.507                
1300    288.821                 89.302                
1400    293.792                 90.231                
1500    298.616                 91.270                
1600    303.296                 92.401                
1700    307.839                 93.606                
1800    312.250                 94.871                
1900    316.534                 96.185                
2000    320.698                 97.538                
2100    324.747                 98.922                
2200    328.687                 100.330               
2300    332.521                 101.756               
2400    336.256                 103.195               
2500    339.896                 104.644               
2600    343.444                 106.097               
2700    346.906                 107.553               
2800    350.284                 109.007               
2900    353.583                 110.459               
3000    356.806                 111.904               
3100    359.956                 113.342               
3200    363.037                 114.770               
3300    366.050                 116.187               
3400    368.999                 117.591               
3500    371.887                 118.980               
3600    374.715                 120.354               
3700    377.487                 121.711               
3800    380.203                 123.050               
3900    382.867                 124.370               
4000    385.480                 125.669               
4100    388.043                 126.948               
4200    390.560                 128.205               
4300    393.031                 129.440               
4400    395.458                 130.652               
4500    397.843                 131.841               
4600    400.186                 133.007               
4700    402.490                 134.149               
4800    404.755                 135.268               
4900    406.983                 136.364               
5000    409.175                 137.436               
5100    411.332                 138.487               
5200    413.456                 139.515               
5300    415.546                 140.522               
5400    417.605                 141.509               
5500    419.632                 142.477               
5600    421.630                 143.426               
5700    423.599                 144.359               
5800    425.539                 145.275               
5900    427.452                 146.177               
6000    429.338                 147.065               
