T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     122.342                 -1251.278             
200     83.667                  -1252.707             
298.15  78.443                  -1253.359             
300     78.444                  -1253.366             
400     81.097                  -1253.504             
500     86.563                  -1253.193             
600     93.368                  -1250.428             
700     101.280                 -1246.511             
800     109.547                 1243.111              
900     117.783                 -1240.012             
1000    125.816                 -1237.159             
1100    133.570                 -1234.512             
1200    141.015                 -1232.043             
1300    148.147                 -1229.730             
1400    154.974                 -1227.560             
1500    161.509                 -1225.520             
1600    167.767                 -1223.603             
1700    173.767                 -1221.802             
1800    179.524                 -1220.115             
1900    185.054                 -1218.537             
2000    190.373                 -1217.065             
2100    195.494                 -1215.698             
2200    200.431                 -1214.434             
2300    205.195                 -1213.271             
2400    209.796                 -1312.727             
2500    214.246                 -1311.919             
2600    218.553                 -1311.143             
2700    222.726                 -1310.398             
2800    226.773                 -1309.685             
2900    230.700                 -1309.001             
3000    234.514                 -1308.346             
