T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     355.472                 -1210.334             
200     299.274                 -1214.122             
250     293.296                 -1215.892             
298.15  291.907                 -1217.544             
300     291.909                 -1217.606             
350     293.020                 -1219.211             
400     295.609                 -1220.690             
450     299.120                 -1222.032             
500     303.223                 -1223.226             
600     312.444                 -1225.177             
700     322.312                 -1226.596             
800     332.369                 -1227.565             
900     342.377                 -1228.173             
1000    352.214                 -1228.501             
1100    361.812                 -1228.621             
1200    371.139                 -1228.594             
1300    380.182                 -1228.469             
1400    388.936                 -1228.290             
1500    397.408                 -1228.089             
1600    405.604                 -1227.895             
1700    413.534                 -1227.729             
1800    421.211                 -1227.611             
1900    428.645                 -1227.554             
2000    435.848                 -1227.571             
2100    442.831                 -1227.673             
2200    449.605                 -1227.866             
2300    456.182                 -1228.157             
2400    462.570                 -1379.331             
2500    468.779                 -1380.068             
2600    474.818                 -1380.819             
2700    480.695                 -1381.588             
2800    486.418                 -1382.377             
2900    491.995                 -1383.188             
3000    497.432                 -1384.024             
3100    502.735                 -1384.886             
3200    507.912                 -1385.775             
3300    512.966                 -1386.692             
3400    517.905                 -1387.639             
3500    522.732                 -1388.614             
3600    527.453                 -1389.620             
3700    532.071                 -1390.656             
3800    536.592                 -1391.723             
3900    541.019                 -1392.821             
4000    545.355                 -1393.951             
4100    549.605                 -1395.112             
4200    553.771                 -2835.853             
4300    557.857                 -2833.817             
4400    561.865                 -2831.818             
4500    565.799                 -2829.858             
4600    569.661                 -2827.938             
4700    573.454                 -2826.059             
4800    577.180                 -2824.222             
4900    580.841                 -2822.428             
5000    584.440                 -2820.679             
5100    587.978                 -2818.975             
5200    591.458                 -2817.319             
5300    594.881                 -2815.711             
5400    598.249                 -2814.154             
5500    601.564                 -2812.647             
5600    604.828                 -2811.193             
5700    608.042                 -2809.794             
5800    611.207                 -2808.450             
5900    614.326                 -2807.163             
6000    617.399                 -2805.936             
