T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     436.019                 -1137.748             
200     252.619                 -1144.661             
298.15  211.510                 -1127.621             
300     211.514                 -1127.510             
400     220.096                 -1123.193             
500     236.772                 -1117.007             
600     256.047                 -1109.236             
700     275.992                 -1099.975             
800     295.850                 -1089.308             
900     315.312                 -1130.396             
1000    334.261                 -1115.776             
