T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     399.133                 -2104.435             
200     332.441                 -2108.519             
250     325.031                 -2110.783             
298.15  323.278                 -2112.920             
300     323.280                 -2113.000             
350     324.709                 -2115.057             
400     328.067                 -2116.862             
450     332.646                 -2118.401             
500     338.014                 -2119.703             
600     350.095                 -2121.752             
700     362.996                 -2123.317             
800     376.079                 -2124.641             
900     389.021                 -2125.896             
1000    401.656                 -2127.206             
1100    413.903                 -2128.660             
1200    425.728                 -2130.328             
1300    437.121                 -2132.260             
1400    448.089                 -2134.500             
1500    458.645                 -2137.083             
1600    468.807                 -2212.718             
1700    478.594                 -2214.062             
1800    488.027                 -2215.478             
1900    497.126                 -2216.978             
2000    505.909                 -2218.572             
2100    514.396                 -2220.271             
2200    522.603                 -2222.081             
2300    530.546                 -2224.009             
2400    538.241                 -2226.060             
2500    545.701                 -2228.237             
2600    552.939                 -2230.544             
2700    559.967                 -2232.982             
2800    566.797                 -3690.339             
2900    573.438                 -3687.727             
3000    579.901                 -3685.169             
3100    586.194                 -3682.670             
3200    592.326                 -3680.238             
3300    598.305                 -3677.879             
3400    604.137                 -3675.602             
3500    609.830                 -3673.417             
3600    615.390                 -3671.330             
3700    620.822                 -3669.353             
3800    626.133                 -3667.496             
3900    631.328                 -3665.767             
4000    636.410                 -3664.178             
4100    641.386                 -3662.738             
4200    646.260                 -3661.460             
4300    651.034                 -3660.353             
4400    655.714                 -3659.427             
4500    660.303                 -3658.693             
4600    664.805                 -3658.162             
4700    669.222                 -3657.842             
4800    673.557                 -3657.743             
4900    677.814                 -3657.875             
5000    681.996                 -3658.245             
5100    686.104                 -3658.862             
5200    690.142                 -3659.732             
5300    694.111                 -3660.864             
5400    698.015                 -3662.262             
5500    701.854                 -3663.933             
5600    705.632                 -3665.882             
5700    709.350                 -3668.112             
5800    713.010                 -3670.628             
5900    716.614                 -3673.433             
6000    720.163                 -3676.530             
