T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     71.174                  -583.756              
200     39.125                  -586.429              
298.15  34.129                  -588.270              
300     34.130                  -588.296              
400     36.928                  -589.216              
500     42.811                  -589.325              
600     49.981                  -588.882              
700     57.640                  -588.110              
800     65.402                  -587.172              
900     73.075                  -586.186              
1000    80.559                  -585.237              
1100    87.807                  -584.387              
1200    94.799                  -583.685              
1300    101.530                 -583.169              
1400    108.002                 -582.871              
1500    114.224                 -582.816              
1600    120.206                 -626.634              
1700    125.960                 -625.924              
1800    131.498                 -625.298              
1900    136.831                 -624.753              
2000    141.971                 -624.286              
2100    146.931                 -623.896              
2200    151.720                 -623.582              
2300    156.348                 -623.343              
2400    160.826                 -623.176              
2500    165.161                 623.083               
2600    169.362                 -623.062              
2700    173.437                 -623.112              
2800    177.393                 -1496.105             
2900    181.235                 -1493.106             
3000    184.970                 -1490.129             
