T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     216.921                 36.262                
200     192.414                 36.492                
250     190.147                 36.559                
298.15  189.651                 36.602                
300     189.652                 36.603                
350     190.016                 36.629                
400     190.823                 36.638                
450     191.865                 36.632                
500     193.029                 36.614                
600     195.498                 36.546                
700     197.980                 36.454                
800     200.388                 36.350                
900     202.693                 36.244                
1000    204.889                 36.141                
1100    206.980                 36.044                
1200    208.971                 35.953                
1300    210.869                 35.868                
1400    212.682                 35.787                
1500    214.417                 35.710                
1600    216.079                 35.635                
1700    217.674                 35.561                
1800    219.208                 35.486                
1900    220.683                 35.410                
2000    222.106                 35.330                
2100    223.479                 35.246                
2200    224.806                 35.158                
2300    226.089                 35.064                
2400    227.332                 34.965                
2500    228.536                 34.858                
2600    229.705                 34.745                
2700    230.840                 34.625                
2800    231.943                 34.497                
2900    233.016                 34.362                
3000    234.061                 34.219                
3100    235.078                 34.069                
3200    236.070                 33.911                
3300    237.038                 33.746                
3400    237.982                 33.573                
3500    238.904                 33.392                
3600    239.806                 33.204                
3700    240.687                 33.009                
3800    241.549                 32.806                
3900    242.392                 32.596                
4000    243.218                 32.378                
4100    244.027                 32.153                
4200    244.820                 31.921                
4300    245.597                 31.682                
4400    246.359                 31.435                
4500    247.107                 31.181                
4600    247.842                 30.920                
4700    248.562                 30.652                
4800    249.270                 30.376                
4900    249.966                 30.093                
5000    250.650                 29.802                
5100    251.322                 29.504                
5200    251.983                 29.199                
5300    252.634                 28.886                
5400    253.274                 28.565                
5500    253.904                 28.237                
5600    254.524                 27.902                
5700    255.135                 27.558                
5800    255.736                 27.207                
5900    256.329                 26.849                
6000    256.913                 26.482                
