T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     254.427                 146.973               
200     228.567                 146.383               
250     226.046                 145.829               
298.15  225.483                 145.227               
300     225.484                 145.203               
350     225.911                 144.542               
400     226.878                 141.668               
450     228.159                 140.377               
500     229.632                 139.107               
600     232.903                 137.324               
700     236.392                 136.177               
800     239.950                 135.386               
900     243.481                 81.559                
1000    246.924                 73.375                
1100    250.240                 73.486                
1200    253.408                 73.424                
1300    256.421                 73.179                
1400    259.279                 -54.647               
1500    261.988                 -53.867               
1600    264.555                 -53.224               
1700    266.990                 -52.698               
1800    269.303                 -52.272               
1900    271.502                 -51.931               
2000    273.596                 -51.663               
2100    275.594                 -51.457               
2200    277.503                 -51.304               
2300    279.330                 -51.195               
2400    281.081                 -51.126               
2500    282.761                 -51.090               
2600    284.376                 -51.082               
2700    285.931                 -51.101               
2800    287.428                 -51.141               
2900    288.874                 -51.203               
3000    290.270                 -51.284               
3100    291.620                 -51.383               
3200    292.926                 -51.499               
3300    294.193                 -51.633               
3400    295.421                 -51.784               
3500    296.613                 -51.955               
3600    297.771                 -52.144               
3700    298.898                 -52.354               
3800    299.994                 -52.587               
3900    301.061                 -52.843               
4000    302.101                 -53.125               
4100    303.116                 -53.434               
4200    304.105                 -53.773               
4300    305.072                 -54.143               
4400    306.016                 -54.548               
4500    306.939                 -54.987               
4600    307.841                 -55.466               
4700    308.725                 -55.984               
4800    309.589                 -56.545               
4900    310.436                 -57.150               
5000    311.266                 -57.801               
5100    312.080                 -58.500               
5200    312.878                 -59.250               
5300    313.660                 -60.050               
5400    314.429                 -60.905               
5500    315.183                 -61.814               
5600    315.924                 -62.779               
5700    316.652                 -63.803               
5800    317.368                 -64.886               
5900    318.071                 -66.029               
6000    318.763                 -67.234               
