T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     183.887                 -261.683              
200     120.813                 -264.747              
298.15  112.842                 -271.542              
300     112.844                 -271.581              
400     116.401                 -286.950              
500     124.323                 -284.740              
600     132.660                 -284.447              
700     141.050                 -282.832              
800     149.397                 -280.062              
900     157.650                 -276.295              
1000    165.772                 -271.660              
1100    173.745                 -266.266              
1200    181.557                 -260.207              
1300    189.203                 -253.560              
1400    196.680                 -246.386              
1500    203.990                 -238.733              
