T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  268.261                 481.160               
300     268.262                 481.193               
350     268.939                 482.072               
400     270.459                 482.944               
450     272.443                 483.807               
500     274.681                 484.662               
600     279.477                 486.332               
700     284.337                 487.922               
800     289.067                 489.399               
900     293.594                 490.728               
1000    297.898                 481.290               
1100    301.979                 482.596               
1200    305.847                 483.905               
1300    309.516                 485.213               
1400    313.001                 486.520               
1500    316.316                 487.824               
1600    319.475                 489.125               
1700    322.490                 490.422               
1800    325.374                 491.713               
1900    328.135                 492.998               
2000    330.784                 494.275               
2100    333.328                 495.544               
2200    335.776                 496.802               
2300    338.134                 498.049               
2400    340.408                 499.282               
2500    342.603                 500.501               
2600    344.726                 501.704               
2700    346.780                 502.890               
2800    348.769                 210.157               
2900    350.698                 212.402               
3000    352.570                 214.629               
3100    354.389                 216.836               
3200    356.156                 219.025               
3300    357.875                 221.196               
3400    359.549                 223.350               
3500    361.179                 225.489               
3600    362.768                 227.615               
3700    364.318                 229.728               
3800    365.831                 231.832               
3900    367.308                 233.927               
4000    368.751                 236.017               
4100    370.162                 238.103               
4200    371.542                 240.188               
4300    372.892                 242.273               
4400    374.214                 244.361               
4500    375.508                 246.456               
4600    376.777                 248.555               
4700    378.020                 250.662               
4800    379.239                 252.778               
4900    380.434                 254.906               
5000    381.608                 257.044               
5100    382.759                 259.194               
5200    383.890                 261.357               
5300    385.001                 263.533               
5400    386.093                 265.723               
5500    387.166                 267.925               
5600    388.220                 270.140               
5700    389.258                 272.368               
5800    390.278                 274.611               
5900    391.282                 276.862               
6000    392.270                 279.147               
