T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     275.505                 193.742               
200     248.842                 193.471               
250     246.253                 193.198               
298.15  245.679                 192.882               
300     245.679                 192.870               
350     246.110                 192.520               
400     247.072                 192.135               
450     248.323                 191.711               
500     249.728                 191.249               
600     252.726                 190.215               
700     255.750                 189.043               
800     258.682                 187.310               
900     261.482                 185.835               
1000    264.137                 184.133               
1100    266.650                 182.168               
1200    269.029                 179.904               
1300    271.283                 177.193               
1400    273.421                 173.908               
1500    275.454                 171.635               
1600    277.390                 169.616               
1700    279.238                 167.697               
1800    281.003                 149.513               
1900    282.694                 147.344               
2000    284.316                 145.178               
2100    285.874                 143.016               
2200    287.373                 140.858               
2300    288.817                 138.706               
2400    290.211                 136.561               
2500    291.557                 134.423               
2600    292.860                 132.294               
2700    294.121                 130.175               
2800    295.344                 128.069               
2900    296.532                 125.977               
3000    297.685                 123.901               
3100    298.807                 121.844               
3200    299.900                 -255.004              
3300    300.964                 -255.587              
3400    302.003                 -256.142              
3500    303.016                 -256.669              
3600    304.007                 -257.164              
3700    304.975                 -257.625              
3800    305.923                 -258.048              
3900    306.851                 -258.433              
4000    307.761                 -258.775              
4100    308.653                 -259.073              
4200    309.529                 -259.326              
4300    310.389                 -259.530              
4400    311.235                 -259.684              
4500    312.066                 -259.787              
4600    312.884                 -259.838              
4700    313.689                 -259.835              
4800    314.482                 -259.780              
4900    315.263                 -259.671              
5000    316.034                 -259.509              
5100    316.794                 -259.294              
5200    317.544                 -259.028              
5300    318.284                 -258.712              
5400    319.016                 -258.347              
5500    319.738                 -257.937              
5600    320.452                 -257.482              
5700    321.158                 -256.987              
5800    321.856                 -256.453              
5900    322.547                 -255.839              
6000    323.230                 -255.226              
