T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     300.685                 465.427               
200     272.802                 464.470               
250     270.117                 463.711               
298.15  269.523                 457.311               
300     269.524                 457.264               
350     269.966                 441.545               
400     270.953                 441.223               
450     272.233                 440.882               
500     273.668                 440.525               
600     276.723                 439.769               
700     279.796                 438.962               
800     282.772                 438.111               
900     285.608                 437.217               
1000    288.296                 436.280               
1100    290.838                 435.294               
1200    293.242                 434.254               
1300    295.519                 433.152               
1400    297.679                 431.982               
1500    299.731                 430.739               
1600    301.685                 429.415               
1700    303.549                 428.007               
1800    305.330                 426.507               
1900    307.036                 424.911               
2000    308.672                 423.213               
2100    310.245                 421.410               
2200    311.759                 419.497               
2300    313.218                 417.471               
2400    314.628                 415.328               
2500    315.992                 413.063               
2600    317.313                 410.663               
2700    318.596                 408.096               
2800    319.842                 405.307               
2900    321.055                 366.340               
3000    322.237                 364.925               
3100    323.391                 363.596               
3200    324.518                 362.358               
3300    325.621                 361.217               
3400    326.701                 360.178               
3500    327.761                 359.244               
3600    328.801                 358.418               
3700    329.822                 357.700               
3800    330.827                 357.091               
3900    331.816                 356.590               
4000    332.790                 356.194               
4100    333.751                 355.901               
4200    334.697                 355.707               
4300    335.632                 355.606               
4400    336.554                 355.593               
4500    337.465                 355.662               
4600    338.364                 355.807               
4700    339.253                 356.020               
4800    340.132                 356.296               
4900    341.001                 356.626               
5000    341.860                 -234.380              
5100    342.709                 -235.641              
5200    343.549                 -237.013              
5300    344.380                 -238.501              
5400    345.202                 -240.111              
5500    346.014                 -241.844              
5600    346.818                 -243.706              
5700    347.614                 -245.697              
5800    348.400                 -247.820              
5900    349.178                 -250.074              
6000    349.948                 -252.464              
