T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  532.124                 -7497.408             
300     532.132                 -7497.367             
400     550.572                 -7507.644             
500     586.704                 -7503.309             
600     628.363                 -7497.486             
700     672.212                 -7469.641             
800     721.496                 -7421.008             
900     773.390                 -7373.059             
1000    825.748                 -7357.686             
1100    877.455                 7310.405              
1200    927.932                 -7747.317             
1300    976.893                 -7696.233             
1400    1024.216                -7645.300             
1500    1069.870                -7594.505             
1600    1113.879                -7543.838             
1700    1156.293                -7493.288             
1800    1197.178                -7442.840             
1900    1236.609                -7392.479             
2000    1274.661                -7342.185             
2100    1311.408                -7291.938             
2200    1346.924                -7241.715             
2300    1381.276                -7191.493             
2400    1414.531                -7141.249             
2500    1446.749                -7090.962             
2600    1477.987                -7040.610             
2700    1508.299                -6990.174             
2800    1537.734                -7821.342             
2900    1566.339                -7767.406             
3000    1594.157                -7713.346             
