T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     356.363                 529.237               
200     297.572                 531.171               
250     291.495                 532.341               
298.15  290.112                 533.460               
300     290.114                 533.502               
350     291.181                 534.590               
400     293.606                 535.569               
450     296.811                 536.417               
500     300.467                 537.132               
600     308.425                 538.205               
700     316.643                 538.905               
800     324.782                 539.340               
900     332.699                 539.588               
1000    340.336                 539.703               
1100    347.674                 539.716               
1200    354.714                 539.649               
1300    361.464                 539.516               
1400    367.940                 539.325               
1500    374.155                 539.082               
1600    380.126                 538.791               
1700    385.868                 538.455               
1800    391.396                 538.075               
1900    396.723                 537.651               
2000    401.862                 537.186               
2100    406.825                 536.679               
2200    411.623                 536.130               
2300    416.265                 535.541               
2400    420.760                 534.910               
2500    425.118                 534.239               
2600    429.346                 533.526               
2700    433.451                 532.772               
2800    437.441                 531.978               
2900    441.320                 531.142               
3000    445.095                 530.265               
3100    448.771                 529.348               
3200    452.353                 528.389               
3300    455.846                 527.388               
3400    459.254                 526.347               
3500    462.580                 525.264               
3600    465.829                 524.140               
3700    469.004                 522.975               
3800    472.108                 521.768               
3900    475.144                 520.519               
4000    478.116                 519.230               
4100    481.025                 517.898               
4200    483.874                 516.525               
4300    486.667                 515.110               
4400    489.404                 513.654               
4500    492.088                 512.155               
4600    494.721                 510.615               
4700    497.305                 509.034               
4800    499.841                 507.410               
4900    502.332                 505.744               
5000    504.779                 504.036               
5100    507.183                 502.285               
5200    509.546                 500.493               
5300    511.870                 498.658               
5400    514.155                 496.781               
5500    516.403                 494.861               
5600    518.614                 492.899               
5700    520.791                 490.894               
5800    522.935                 488.846               
5900    525.045                 486.754               
6000    527.124                 484.619               
