T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     253.419                 -63.092               
200     224.408                 -62.460               
250     221.488                 -62.521               
298.15  220.827                 -62.760               
300     220.828                 -62.772               
350     221.336                 -63.156               
400     222.492                 -63.614               
450     224.022                 -64.112               
500     225.771                 -64.636               
600     229.588                 -65.734               
700     233.541                 -66.894               
800     237.463                 -68.126               
900     241.280                 -69.443               
1000    244.959                 -70.861               
1100    248.491                 -72.394               
1200    251.874                 -74.052               
1300    255.112                 -75.846               
1400    258.213                 -77.785               
1500    261.184                 -79.877               
1600    264.033                 -111.202              
1700    266.769                 -112.818              
1800    269.397                 -114.467              
1900    271.926                 -116.153              
2000    274.363                 -117.877              
2100    276.712                 -119.641              
2200    278.980                 -121.448              
2300    281.171                 -123.298              
2400    283.291                 -125.193              
2500    285.344                 -127.134              
2600    287.333                 -129.121              
2700    289.262                 -131.155              
2800    291.135                 -715.150              
2900    292.955                 -715.152              
3000    294.724                 -715.169              
3100    296.446                 -715.203              
3200    298.122                 -715.258              
3300    299.755                 -715.336              
3400    301.347                 -715.441              
3500    302.900                 -715.576              
3600    304.416                 -715.746              
3700    305.896                 -715.953              
3800    307.343                 -716.203              
3900    308.757                 -716.498              
4000    310.140                 -716.845              
4100    311.493                 -717.246              
4200    312.818                 -717.706              
4300    314.116                 -718.230              
4400    315.388                 -718.821              
4500    316.634                 -719.484              
4600    317.856                 -720.222              
4700    319.055                 -721.040              
4800    320.232                 -721.941              
4900    321.387                 -722.929              
5000    322.521                 -724.006              
5100    323.634                 -725.175              
5200    324.729                 -726.440              
5300    325.805                 -727.802              
5400    326.862                 -729.265              
5500    327.902                 -730.828              
5600    328.925                 -732.495              
5700    329.932                 -734.266              
5800    330.923                 -736.142              
5900    331.898                 -738.125              
6000    332.858                 -740.214              
