T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     284.258                 -40.667               
200     256.190                 -42.021               
250     253.491                 -42.901               
298.15  252.894                 -49.396               
300     252.895                 -49.447               
350     253.339                 -65.250               
400     254.330                 -65.652               
450     255.615                 -66.084               
500     257.056                 -66.554               
600     260.122                 -67.624               
700     263.207                 -68.883               
800     266.193                 -71.193               
900     269.040                 -72.831               
1000    271.738                 -74.760               
1100    274.289                 -76.988               
1200    276.703                 -87.252               
1300    278.989                 -88.852               
1400    281.158                 -90.451               
1500    283.219                 -92.049               
1600    285.181                 -93.646               
1700    287.054                 -95.242               
1800    288.843                 -245.513              
1900    290.556                 -245.698              
2000    292.199                 -245.889              
2100    293.777                 -246.091              
2200    295.295                 -246.306              
2300    296.757                 -246.539              
2400    298.168                 -246.792              
2500    299.530                 -247.071              
2600    300.848                 -247.381              
2700    302.123                 -247.726              
2800    303.359                 -248.113              
2900    304.559                 -248.545              
3000    305.723                 -249.030              
3100    306.856                 -249.573              
3200    307.957                 -250.178              
3300    309.030                 -250.852              
3400    310.076                 -251.600              
3500    311.096                 -252.427              
3600    312.091                 -253.338              
3700    313.064                 -254.336              
3800    314.015                 -255.426              
3900    314.945                 -256.610              
4000    315.855                 -257.892              
4100    316.747                 -259.272              
4200    317.621                 -260.751              
4300    318.478                 -262.332              
4400    319.319                 -264.009              
4500    320.144                 -265.770              
4600    320.955                 -267.634              
4700    321.752                 -269.594              
4800    322.536                 -271.643              
4900    323.306                 -273.778              
5000    324.064                 -275.993              
5100    324.811                 -278.285              
5200    325.546                 -280.642              
5300    326.271                 -283.068              
5400    326.984                 -285.553              
5500    327.688                 -288.090              
5600    328.383                 -290.664              
5700    329.067                 -293.286              
5800    329.743                 -295.942              
5900    330.411                 -298.626              
6000    331.070                 -301.330              
