T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  34.464                  4.790                 
300     34.465                  4.808                 
350     34.882                  5.261                 
400     35.810                  5.684                 
450     37.010                  6.078                 
500     38.352                  6.448                 
600     41.197                  7.111                 
700     44.050                  7.670                 
800     46.805                  8.113                 
900     49.425                  8.425                 
1000    51.903                  0.                    
1100    54.243                  0.                    
1200    56.454                  0.                    
1300    58.544                  0.                    
1400    60.525                  127.409               
1500    62.405                  -126.057              
1600    64.193                  -124.705              
1700    65.897                  -123.352              
1800    67.523                  -122.000              
1900    69.079                  -120.648              
2000    70.570                  -119.296              
