T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     295.842                 -80.265               
200     267.101                 -81.715               
250     264.356                 -82.609               
298.15  263.751                 -89.119               
300     263.751                 -89.171               
350     264.201                 -105.000              
400     265.202                 -105.433              
450     266.500                 -105.892              
500     267.953                 -106.375              
600     271.042                 -107.416              
700     274.146                 -108.559              
800     277.149                 -109.805              
900     280.010                 -111.784              
1000    282.719                 -112.921              
1100    285.281                 -121.958              
1200    287.704                 -124.003              
1300    289.998                 -126.046              
1400    292.173                 -128.088              
1500    294.240                 -130.128              
1600    296.208                 -132.168              
1700    298.085                 -271.122              
1800    299.879                 -271.301              
1900    301.596                 -271.487              
2000    303.243                 -271.682              
2100    304.825                 -271.890              
2200    306.346                 -272.115              
2300    307.812                 -272.363              
2400    309.226                 -272.640              
2500    310.591                 -272.951              
2600    311.912                 -273.305              
2700    313.190                 -273.706              
2800    314.430                 -274.164              
2900    315.633                 -274.686              
3000    316.801                 -275.279              
3100    317.937                 -275.951              
3200    319.042                 -276.709              
3300    320.119                 -277.559              
3400    321.168                 -278.508              
3500    322.193                 -279.562              
3600    323.193                 -280.725              
3700    324.170                 -282.000              
3800    325.126                 -283.392              
3900    326.061                 -284.901              
4000    326.977                 -286.528              
4100    327.874                 -288.274              
4200    328.754                 -290.132              
4300    329.617                 -292.108              
4400    330.464                 -294.194              
4500    331.296                 -296.386              
4600    332.113                 -298.614              
4700    332.917                 -300.984              
4800    333.707                 -303.437              
4900    334.485                 -305.969              
5000    335.250                 -308.564              
5100    336.004                 -311.201              
5200    336.747                 -313.909              
5300    337.478                 -316.661              
5400    338.200                 -319.447              
5500    338.912                 -322.260              
5600    339.614                 -325.092              
5700    340.306                 -327.934              
5800    340.990                 -330.780              
5900    341.666                 -333.411              
6000    342.333                 -336.211              
