T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     243.120                 108.773               
200     219.452                 108.772               
250     217.196                 108.775               
298.15  216.696                 108.784               
300     216.697                 108.785               
350     217.073                 108.804               
400     217.918                 108.832               
450     219.023                 108.867               
500     220.273                 108.907               
600     222.965                 108.993               
700     225.712                 109.080               
800     228.404                 109.161               
900     230.996                 109.237               
1000    233.473                 109.305               
1100    235.833                 109.367               
1200    238.079                 109.421               
1300    240.219                 109.469               
1400    242.258                 109.509               
1500    244.203                 109.542               
1600    246.063                 109.568               
1700    247.843                 109.586               
1800    249.549                 109.597               
1900    251.187                 109.602               
2000    252.762                 109.601               
2100    254.277                 109.595               
2200    255.738                 109.586               
2300    257.148                 109.576               
2400    258.511                 109.565               
2500    259.828                 109.557               
2600    261.104                 109.551               
2700    262.341                 109.552               
2800    263.540                 109.559               
2900    264.705                 109.574               
3000    265.837                 109.600               
3100    266.939                 109.637               
3200    268.010                 109.686               
3300    269.054                 109.750               
3400    270.072                 109.827               
3500    271.064                 109.920               
3600    272.033                 110.029               
3700    272.979                 110.155               
3800    273.903                 110.298               
3900    274.807                 110.458               
4000    275.691                 110.635               
4100    276.556                 110.830               
4200    277.403                 111.043               
4300    278.233                 111.274               
4400    279.047                 111.522               
4500    279.844                 111.788               
4600    280.626                 112.071               
4700    281.393                 112.370               
4800    282.147                 112.687               
4900    282.887                 113.020               
5000    283.613                 113.368               
5100    284.327                 113.732               
5200    285.029                 114.110               
5300    285.720                 114.503               
5400    286.399                 114.910               
5500    287.067                 115.329               
5600    287.724                 115.761               
5700    288.371                 116.205               
5800    289.009                 116.659               
5900    289.637                 117.124               
6000    290.255                 117.599               
