T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     87.950                  0.                    
200     67.210                  0.                    
250     65.225                  0.                    
298.15  64.785                  0.                    
300     64.786                  0.                    
350     65.114                  0.                    
400     65.849                  0.                    
450     66.807                  0.                    
500     67.886                  0.                    
600     70.201                  0.                    
700     72.556                  4.833                 
800     74.866                  -4.765                
900     77.098                  -4.568                
1000    79.244                  -4.242                
1100    81.303                  -3.789                
1200    83.278                  -3.208                
1300    85.176                  -2.506                
1400    87.001                  -1.700                
1500    88.761                  -0.797                
