T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  71.965                  -131.378              
300     71.966                  -131.379              
400     74.763                  -136.131              
500     80.112                  -139.577              
600     86.186                  -142.439              
700     92.363                  -144.663              
800     98.410                  -146.172              
900     104.241                 -253.607              
1000    109.830                 -252.093              
1100    115.179                 -250.470              
1200    120.298                 -248.744              
1300    125.203                 246.921               
1400    129.910                 -245.007              
1500    134.434                 -243.006              
1600    138.792                 -240.921              
1700    142.996                 -238.758              
1800    147.058                 -253.667              
