T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  284.870                 -1309.592             
300     284.871                 -1309.644             
350     285.648                 -1311.024             
400     287.411                 -1312.344             
450     289.738                 -1313.619             
500     292.388                 -1314.866             
600     298.138                 -1317.323             
700     304.044                 -1319.800             
800     309.854                 -1322.358             
900     315.464                 -1325.048             
1000    320.835                 -1338.497             
1100    325.957                 -1341.199             
1200    330.836                 -1343.903             
1300    335.484                 -1346.610             
1400    339.914                 -1349.326             
1500    344.142                 -1352.053             
1600    348.182                 -1354.791             
1700    352.047                 -1357.543             
1800    355.752                 -1360.309             
1900    359.306                 -1363.087             
2000    362.722                 -1365.876             
2100    366.009                 -1368.674             
2200    369.175                 -1371.479             
2300    372.228                 -1374.288             
2400    375.177                 -1377.098             
2500    378.028                 -1379.905             
2600    380.786                 -1382.707             
2700    383.458                 -1385.499             
2800    386.048                 -1682.180             
2900    388.562                 -1683.849             
3000    391.003                 -1685.502             
3100    393.376                 -1687.134             
3200    395.684                 -1688.746             
3300    397.930                 -1690.334             
3400    400.118                 -1691.897             
3500    402.251                 -1693.435             
3600    404.331                 -1694.947             
3700    406.361                 -1696.432             
3800    408.343                 -1697.891             
3900    410.279                 -1699.322             
4000    412.171                 -1700.727             
4100    414.022                 -1702.106             
4200    415.833                 -1703.460             
4300    417.606                 -1704.789             
4400    419.342                 -1706.096             
4500    421.042                 -1707.377             
4600    422.709                 -1708.639             
4700    424.343                 -1709.882             
4800    425.946                 -1711.107             
4900    427.519                 -1712.314             
5000    429.063                 -1713.508             
5100    430.579                 -1714.690             
5200    432.068                 -1715.861             
5300    433.530                 -1717.023             
5400    434.968                 -1718.180             
5500    436.381                 -1719.332             
5600    437.771                 -1720.483             
5700    439.138                 -1721.634             
5800    440.483                 -1722.785             
5900    441.806                 -1723.945             
6000    443.109                 -1725.089             
