T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     279.416                 -2463.238             
200     177.452                 -2467.943             
298.15  164.055                 -2470.066             
300     164.058                 -2470.090             
400     170.560                 -2475.916             
500     183.653                 -2474.938             
600     199.168                 -2472.541             
700     215.438                 -2469.179             
800     231.715                 -2465.186             
900     247.645                 -2460.809             
1000    263.107                 -2454.208             
1100    278.337                 -2444.821             
1200    294.588                 -2595.338             
1300    311.160                 -2587.813             
1400    326.802                 -2580.448             
1500    341.603                 -2573.236             
1600    355.643                 -2566.173             
1700    368.992                 -2659.609             
1800    381.712                 -2652.376             
1900    393.857                 -2645.202             
2000    405.475                 -2638.086             
2100    416.609                 -2631.031             
2200    427.297                 -2624.035             
2300    437.571                 -2617.098             
2400    447.463                 -2610.223             
2500    456.999                 -2603.410             
