T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  150.500                 -490.408              
300     150.502                 -490.458              
400     153.431                 -519.948              
500     159.080                 -518.449              
600     165.516                 -516.876              
700     172.060                 -515.265              
800     178.635                 -511.546              
900     185.205                 -507.968              
1000    191.625                 -513.139              
1100    197.831                 -509.893              
1200    203.796                 -506.655              
1300    209.514                 -503.427              
1400    214.991                 -627.616              
1500    220.237                 -623.054              
1600    225.262                 -618.502              
1700    230.082                 -613.961              
1800    234.707                 -609.434              
1900    239.152                 -604.921              
2000    243.428                 -600.426              
