T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  200.832                 -224.647              
300     200.835                 -224.679              
400     206.579                 -236.834              
500     217.425                 244.505               
600     229.571                 -251.145              
700     241.749                 -257.072              
800     253.507                 -262.592              
900     264.691                 -427.249              
1000    275.269                 -428.703              
1100    285.257                 -430.204              
1200    294.691                 -686.040              
1300    303.614                 -684.535              
1400    312.067                 -683.095              
1500    320.091                 -681.718              
1600    327.723                 -680.401              
1700    334.996                 -679.139              
1800    341.939                 -677.929              
1900    348.580                 -676.769              
2000    354.943                 -675.654              
